y_idx,n_pre_struct,n_pre_weighted,max_weight,col_entropy,col_sum
173,60,60,5.000000e-01,1.404093,1.619048e+00
174,60,60,2.500000e-01,1.680777,9.523810e-01
175,60,60,5.000000e-01,1.680777,1.904762e+00
176,60,60,2.500000e-01,1.404093,8.095238e-01
177,60,60,1.250000e-01,1.680777,4.761905e-01
178,60,60,6.250000e-02,1.680777,2.380952e-01
179,60,60,5.000000e-01,1.404093,1.619048e+00
180,60,60,2.500000e-01,1.680777,9.523810e-01
181,60,60,5.000000e-01,1.680777,1.904762e+00
182,60,60,2.500000e-01,1.404093,8.095238e-01
183,60,60,1.250000e-01,1.680777,4.761905e-01
184,60,60,6.250000e-02,1.680777,2.380952e-01
185,60,60,5.000000e-01,1.404093,1.619048e+00
186,60,60,2.500000e-01,1.680777,9.523810e-01
187,60,60,5.000000e-01,1.680777,1.904762e+00
188,60,60,2.500000e-01,1.404093,8.095238e-01
189,60,60,1.250000e-01,1.680777,4.761905e-01
190,60,60,6.250000e-02,1.680777,2.380952e-01
191,60,60,5.000000e-01,1.404093,1.619048e+00
192,60,60,2.500000e-01,1.680777,9.523810e-01
193,60,60,5.000000e-01,1.680777,1.904762e+00
194,60,60,2.500000e-01,1.404093,8.095238e-01
195,60,60,1.250000e-01,1.680777,4.761905e-01
196,60,60,6.250000e-02,1.680777,2.380952e-01
197,60,60,5.000000e-01,1.404093,1.619048e+00
198,60,60,2.500000e-01,1.680777,9.523810e-01
199,60,60,5.000000e-01,1.680777,1.904762e+00
200,60,60,2.500000e-01,1.404093,8.095238e-01
201,60,60,1.250000e-01,1.680777,4.761905e-01
202,60,60,6.250000e-02,1.680777,2.380952e-01
203,60,60,5.000000e-01,1.404093,1.619048e+00
204,60,60,2.500000e-01,1.680777,9.523810e-01
205,60,60,5.000000e-01,1.680777,1.904762e+00
206,60,60,2.500000e-01,1.404093,8.095238e-01
207,60,60,1.250000e-01,1.680777,4.761905e-01
208,60,60,6.250000e-02,1.680777,2.380952e-01
209,60,60,5.000000e-01,1.404093,1.619048e+00
210,60,60,2.500000e-01,1.680777,9.523810e-01
211,60,60,5.000000e-01,1.680777,1.904762e+00
212,60,60,2.500000e-01,1.404093,8.095238e-01
213,60,60,1.250000e-01,1.680777,4.761905e-01
214,60,60,6.250000e-02,1.680777,2.380952e-01
215,60,60,5.000000e-01,1.404093,1.619048e+00
216,60,60,2.500000e-01,1.680777,9.523810e-01
217,60,60,5.000000e-01,1.680777,1.904762e+00
218,60,60,2.500000e-01,1.404093,8.095238e-01
219,60,60,1.250000e-01,1.680777,4.761905e-01
220,60,60,6.250000e-02,1.680777,2.380952e-01
221,60,60,5.000000e-01,1.404093,1.619048e+00
222,60,60,2.500000e-01,1.680777,9.523810e-01
223,60,60,5.000000e-01,1.680777,1.904762e+00
224,60,60,2.500000e-01,1.404093,8.095238e-01
225,60,60,1.250000e-01,1.680777,4.761905e-01
226,60,60,6.250000e-02,1.680777,2.380952e-01
227,60,60,5.000000e-01,1.404093,1.619048e+00
228,60,60,2.500000e-01,1.680777,9.523810e-01
229,60,60,5.000000e-01,1.680777,1.904762e+00
230,60,60,2.500000e-01,1.404093,8.095238e-01
231,60,60,1.250000e-01,1.680777,4.761905e-01
232,60,60,6.250000e-02,1.680777,2.380952e-01
233,60,60,5.000000e-01,1.404093,1.619048e+00
234,60,60,2.500000e-01,1.680777,9.523810e-01
235,60,60,5.000000e-01,1.680777,1.904762e+00
236,60,60,2.500000e-01,1.404093,8.095238e-01
237,60,60,1.250000e-01,1.680777,4.761905e-01
238,60,60,6.250000e-02,1.680777,2.380952e-01
239,60,60,5.000000e-01,1.404093,1.619048e+00
240,60,60,2.500000e-01,1.680777,9.523810e-01
241,60,60,5.000000e-01,1.680777,1.904762e+00
242,60,60,2.500000e-01,1.404093,8.095238e-01
243,60,60,1.250000e-01,1.680777,4.761905e-01
244,60,60,6.250000e-02,1.680777,2.380952e-01
245,60,60,5.000000e-01,1.404093,1.619048e+00
246,60,60,2.500000e-01,1.680777,9.523810e-01
247,60,60,5.000000e-01,1.680777,1.904762e+00
248,60,60,2.500000e-01,1.404093,8.095238e-01
249,60,60,1.250000e-01,1.680777,4.761905e-01
250,60,60,6.250000e-02,1.680777,2.380952e-01
251,60,60,5.000000e-01,1.404093,1.619048e+00
252,60,60,2.500000e-01,1.680777,9.523810e-01
253,60,60,5.000000e-01,1.680777,1.904762e+00
254,60,60,2.500000e-01,1.404093,8.095238e-01
255,60,60,1.250000e-01,1.680777,4.761905e-01
256,60,60,6.250000e-02,1.680777,2.380952e-01
257,60,60,5.000000e-01,1.404093,1.619048e+00
258,60,60,2.500000e-01,1.680777,9.523810e-01
259,60,60,5.000000e-01,1.680777,1.904762e+00
260,60,60,2.500000e-01,1.404093,8.095238e-01
261,60,60,1.250000e-01,1.680777,4.761905e-01
262,60,60,6.250000e-02,1.680777,2.380952e-01
263,60,60,5.000000e-01,1.404093,1.619048e+00
264,60,60,2.500000e-01,1.680777,9.523810e-01
265,60,60,5.000000e-01,1.680777,1.904762e+00
266,60,60,2.500000e-01,1.404093,8.095238e-01
267,60,60,1.250000e-01,1.680777,4.761905e-01
268,60,60,6.250000e-02,1.680777,2.380952e-01
269,60,60,5.000000e-01,1.404093,1.619048e+00
270,60,60,2.500000e-01,1.680777,9.523810e-01
271,60,60,5.000000e-01,1.680777,1.904762e+00
272,60,60,2.500000e-01,1.404093,8.095238e-01
273,60,60,1.250000e-01,1.680777,4.761905e-01
274,60,60,6.250000e-02,1.680777,2.380952e-01
275,60,60,5.000000e-01,1.404093,1.619048e+00
276,60,60,2.500000e-01,1.680777,9.523810e-01
277,60,60,5.000000e-01,1.680777,1.904762e+00
278,60,60,2.500000e-01,1.404093,8.095238e-01
279,60,60,1.250000e-01,1.680777,4.761905e-01
280,60,60,6.250000e-02,1.680777,2.380952e-01
281,60,60,5.000000e-01,1.404093,1.619048e+00
282,60,60,2.500000e-01,1.680777,9.523810e-01
283,60,60,5.000000e-01,1.680777,1.904762e+00
284,60,60,2.500000e-01,1.404093,8.095238e-01
285,60,60,1.250000e-01,1.680777,4.761905e-01
286,60,60,6.250000e-02,1.680777,2.380952e-01
287,60,60,5.000000e-01,1.404093,1.619048e+00
288,60,60,2.500000e-01,1.680777,9.523810e-01
289,60,60,5.000000e-01,1.680777,1.904762e+00
290,60,60,2.500000e-01,1.404093,8.095238e-01
291,60,60,1.250000e-01,1.680777,4.761905e-01
292,60,60,6.250000e-02,1.680777,2.380952e-01
293,60,60,5.000000e-01,1.404093,1.619048e+00
294,60,60,2.500000e-01,1.680777,9.523810e-01
295,60,60,5.000000e-01,1.680777,1.904762e+00
296,60,60,2.500000e-01,1.404093,8.095238e-01
297,60,60,1.250000e-01,1.680777,4.761905e-01
298,60,60,6.250000e-02,1.680777,2.380952e-01
299,60,60,5.000000e-01,1.404093,1.619048e+00
300,60,60,2.500000e-01,1.680777,9.523810e-01
301,60,60,5.000000e-01,1.680777,1.904762e+00
302,60,60,2.500000e-01,1.404093,8.095238e-01
303,60,60,1.250000e-01,1.680777,4.761905e-01
304,60,60,6.250000e-02,1.680777,2.380952e-01
305,60,60,5.000000e-01,1.404093,1.619048e+00
306,60,60,2.500000e-01,1.680777,9.523810e-01
307,60,60,5.000000e-01,1.680777,1.904762e+00
308,60,60,2.500000e-01,1.404093,8.095238e-01
309,60,60,1.250000e-01,1.680777,4.761905e-01
310,60,60,6.250000e-02,1.680777,2.380952e-01
311,60,60,5.000000e-01,1.404093,1.619048e+00
312,60,60,2.500000e-01,1.680777,9.523810e-01
313,60,60,5.000000e-01,1.680777,1.904762e+00
314,60,60,2.500000e-01,1.404093,8.095238e-01
315,60,60,1.250000e-01,1.680777,4.761905e-01
316,60,60,6.250000e-02,1.680777,2.380952e-01
317,60,60,5.000000e-01,1.404093,1.619048e+00
318,60,60,2.500000e-01,1.680777,9.523810e-01
319,60,60,5.000000e-01,1.680777,1.904762e+00
320,60,60,2.500000e-01,1.404093,8.095238e-01
321,60,60,1.250000e-01,1.680777,4.761905e-01
322,60,60,6.250000e-02,1.680777,2.380952e-01
323,60,60,5.000000e-01,1.404093,1.619048e+00
324,60,60,2.500000e-01,1.680777,9.523810e-01
325,60,60,5.000000e-01,1.680777,1.904762e+00
326,60,60,2.500000e-01,1.404093,8.095238e-01
327,60,60,1.250000e-01,1.680777,4.761905e-01
328,60,60,6.250000e-02,1.680777,2.380952e-01
329,60,60,5.000000e-01,1.404093,1.619048e+00
330,60,60,2.500000e-01,1.680777,9.523810e-01
331,60,60,5.000000e-01,1.680777,1.904762e+00
332,60,60,2.500000e-01,1.404093,8.095238e-01
333,60,60,1.250000e-01,1.680777,4.761905e-01
334,60,60,6.250000e-02,1.680777,2.380952e-01
335,60,60,5.000000e-01,1.404093,1.619048e+00
336,60,60,2.500000e-01,1.680777,9.523810e-01
337,60,60,5.000000e-01,1.680777,1.904762e+00
338,60,60,2.500000e-01,1.404093,8.095238e-01
339,60,60,1.250000e-01,1.680777,4.761905e-01
340,60,60,6.250000e-02,1.680777,2.380952e-01
341,60,60,5.000000e-01,1.404093,1.619048e+00
342,60,60,2.500000e-01,1.680777,9.523810e-01
343,60,60,5.000000e-01,1.680777,1.904762e+00
344,60,60,2.500000e-01,1.404093,8.095238e-01
345,60,60,1.250000e-01,1.680777,4.761905e-01
346,60,60,6.250000e-02,1.680777,2.380952e-01
347,60,60,5.000000e-01,1.404093,1.619048e+00
348,60,60,2.500000e-01,1.680777,9.523810e-01
349,60,60,5.000000e-01,1.680777,1.904762e+00
350,60,60,2.500000e-01,1.404093,8.095238e-01
351,60,60,1.250000e-01,1.680777,4.761905e-01
352,60,60,6.250000e-02,1.680777,2.380952e-01
353,60,60,5.000000e-01,1.404093,1.619048e+00
354,60,60,2.500000e-01,1.680777,9.523810e-01
355,60,60,5.000000e-01,1.680777,1.904762e+00
356,60,60,2.500000e-01,1.404093,8.095238e-01
357,60,60,1.250000e-01,1.680777,4.761905e-01
358,60,60,6.250000e-02,1.680777,2.380952e-01
359,60,60,5.000000e-01,1.404093,1.619048e+00
360,60,60,2.500000e-01,1.680777,9.523810e-01
361,60,60,5.000000e-01,1.680777,1.904762e+00
362,60,60,2.500000e-01,1.404093,8.095238e-01
363,60,60,1.250000e-01,1.680777,4.761905e-01
364,60,60,6.250000e-02,1.680777,2.380952e-01
365,60,60,5.000000e-01,1.404093,1.619048e+00
366,60,60,2.500000e-01,1.680777,9.523810e-01
367,60,60,5.000000e-01,1.680777,1.904762e+00
368,60,60,2.500000e-01,1.404093,8.095238e-01
369,60,60,1.250000e-01,1.680777,4.761905e-01
370,60,60,6.250000e-02,1.680777,2.380952e-01
371,60,60,5.000000e-01,1.404093,1.619048e+00
372,60,60,2.500000e-01,1.680777,9.523810e-01
373,60,60,5.000000e-01,1.680777,1.904762e+00
374,60,60,2.500000e-01,1.404093,8.095238e-01
375,60,60,1.250000e-01,1.680777,4.761905e-01
376,60,60,6.250000e-02,1.680777,2.380952e-01
377,60,60,5.000000e-01,1.404093,1.619048e+00
378,60,60,2.500000e-01,1.680777,9.523810e-01
379,60,60,5.000000e-01,1.680777,1.904762e+00
380,60,60,2.500000e-01,1.404093,8.095238e-01
381,60,60,1.250000e-01,1.680777,4.761905e-01
382,60,60,6.250000e-02,1.680777,2.380952e-01
383,60,60,5.000000e-01,1.404093,1.619048e+00
384,60,60,2.500000e-01,1.680777,9.523810e-01
385,60,60,5.000000e-01,1.680777,1.904762e+00
386,60,60,2.500000e-01,1.404093,8.095238e-01
387,60,60,1.250000e-01,1.680777,4.761905e-01
388,60,60,6.250000e-02,1.680777,2.380952e-01
389,60,60,5.000000e-01,1.404093,1.619048e+00
390,60,60,2.500000e-01,1.680777,9.523810e-01
391,60,60,5.000000e-01,1.680777,1.904762e+00
392,60,60,2.500000e-01,1.404093,8.095238e-01
393,60,60,1.250000e-01,1.680777,4.761905e-01
394,60,60,6.250000e-02,1.680777,2.380952e-01
395,60,60,5.000000e-01,1.404093,1.619048e+00
396,60,60,2.500000e-01,1.680777,9.523810e-01
397,60,60,5.000000e-01,1.680777,1.904762e+00
398,60,60,2.500000e-01,1.404093,8.095238e-01
399,60,60,1.250000e-01,1.680777,4.761905e-01
400,60,60,6.250000e-02,1.680777,2.380952e-01
401,60,60,5.000000e-01,1.404093,1.619048e+00
402,60,60,2.500000e-01,1.680777,9.523810e-01
403,60,60,5.000000e-01,1.680777,1.904762e+00
404,60,60,2.500000e-01,1.404093,8.095238e-01
405,60,60,1.250000e-01,1.680777,4.761905e-01
406,60,60,6.250000e-02,1.680777,2.380952e-01
407,60,60,5.000000e-01,1.404093,1.619048e+00
408,60,60,2.500000e-01,1.680777,9.523810e-01
409,60,60,5.000000e-01,1.680777,1.904762e+00
410,60,60,2.500000e-01,1.404093,8.095238e-01
411,60,60,1.250000e-01,1.680777,4.761905e-01
412,60,60,6.250000e-02,1.680777,2.380952e-01
413,60,60,5.000000e-01,1.404093,1.619048e+00
414,60,60,2.500000e-01,1.680777,9.523810e-01
415,60,60,5.000000e-01,1.680777,1.904762e+00
416,60,60,2.500000e-01,1.404093,8.095238e-01
417,60,60,1.250000e-01,1.680777,4.761905e-01
418,60,60,6.250000e-02,1.680777,2.380952e-01
419,60,60,5.000000e-01,1.404093,1.619048e+00
420,60,60,2.500000e-01,1.680777,9.523810e-01
421,60,60,5.000000e-01,1.680777,1.904762e+00
422,60,60,2.500000e-01,1.404093,8.095238e-01
423,60,60,1.250000e-01,1.680777,4.761905e-01
424,60,60,6.250000e-02,1.680777,2.380952e-01
425,60,60,5.000000e-01,1.404093,1.619048e+00
426,60,60,2.500000e-01,1.680777,9.523810e-01
427,60,60,5.000000e-01,1.680777,1.904762e+00
428,60,60,2.500000e-01,1.404093,8.095238e-01
429,60,60,1.250000e-01,1.680777,4.761905e-01
430,60,60,6.250000e-02,1.680777,2.380952e-01
431,60,60,5.000000e-01,1.404093,1.619048e+00
432,60,60,2.500000e-01,1.680777,9.523810e-01
433,60,60,5.000000e-01,1.680777,1.904762e+00
434,60,60,2.500000e-01,1.404093,8.095238e-01
435,60,60,1.250000e-01,1.680777,4.761905e-01
436,60,60,6.250000e-02,1.680777,2.380952e-01
437,60,60,5.000000e-01,1.404093,1.619048e+00
438,60,60,2.500000e-01,1.680777,9.523810e-01
439,60,60,5.000000e-01,1.680777,1.904762e+00
440,60,60,2.500000e-01,1.404093,8.095238e-01
441,60,60,1.250000e-01,1.680777,4.761905e-01
442,60,60,6.250000e-02,1.680777,2.380952e-01
443,60,60,5.000000e-01,1.404093,1.619048e+00
444,60,60,2.500000e-01,1.680777,9.523810e-01
445,60,60,5.000000e-01,1.680777,1.904762e+00
446,60,60,2.500000e-01,1.404093,8.095238e-01
447,60,60,1.250000e-01,1.680777,4.761905e-01
448,60,60,6.250000e-02,1.680777,2.380952e-01
449,60,60,5.000000e-01,1.404093,1.619048e+00
450,60,60,2.500000e-01,1.680777,9.523810e-01
451,60,60,5.000000e-01,1.680777,1.904762e+00
452,60,60,2.500000e-01,1.404093,8.095238e-01
453,60,60,1.250000e-01,1.680777,4.761905e-01
454,60,60,6.250000e-02,1.680777,2.380952e-01
455,60,60,5.000000e-01,1.404093,1.619048e+00
456,60,60,2.500000e-01,1.680777,9.523810e-01
457,60,60,5.000000e-01,1.680777,1.904762e+00
458,60,60,2.500000e-01,1.404093,8.095238e-01
459,60,60,1.250000e-01,1.680777,4.761905e-01
460,60,60,6.250000e-02,1.680777,2.380952e-01
461,60,60,5.000000e-01,1.404093,1.619048e+00
462,60,60,2.500000e-01,1.680777,9.523810e-01
463,60,60,5.000000e-01,1.680777,1.904762e+00
464,60,60,2.500000e-01,1.404093,8.095238e-01
465,60,60,1.250000e-01,1.680777,4.761905e-01
466,60,60,6.250000e-02,1.680777,2.380952e-01
467,60,60,5.000000e-01,1.404093,1.619048e+00
468,60,60,2.500000e-01,1.680777,9.523810e-01
469,60,60,5.000000e-01,1.680777,1.904762e+00
470,60,60,2.500000e-01,1.404093,8.095238e-01
471,60,60,1.250000e-01,1.680777,4.761905e-01
472,60,60,6.250000e-02,1.680777,2.380952e-01
473,60,60,5.000000e-01,1.404093,1.619048e+00
474,60,60,2.500000e-01,1.680777,9.523810e-01
475,60,60,5.000000e-01,1.680777,1.904762e+00
476,60,60,2.500000e-01,1.404093,8.095238e-01
477,60,60,1.250000e-01,1.680777,4.761905e-01
478,60,60,6.250000e-02,1.680777,2.380952e-01
479,60,60,5.000000e-01,1.404093,1.619048e+00
480,60,60,2.500000e-01,1.680777,9.523810e-01
481,60,60,5.000000e-01,1.680777,1.904762e+00
482,60,60,2.500000e-01,1.404093,8.095238e-01
483,60,60,1.250000e-01,1.680777,4.761905e-01
484,60,60,6.250000e-02,1.680777,2.380952e-01
485,60,60,5.000000e-01,1.404093,1.619048e+00
486,60,60,2.500000e-01,1.680777,9.523810e-01
487,60,60,5.000000e-01,1.680777,1.904762e+00
488,60,60,2.500000e-01,1.404093,8.095238e-01
489,60,60,1.250000e-01,1.680777,4.761905e-01
490,60,60,6.250000e-02,1.680777,2.380952e-01
491,60,60,5.000000e-01,1.404093,1.619048e+00
492,60,60,2.500000e-01,1.680777,9.523810e-01
493,60,60,5.000000e-01,1.680777,1.904762e+00
494,60,60,2.500000e-01,1.404093,8.095238e-01
495,60,60,1.250000e-01,1.680777,4.761905e-01
496,60,60,6.250000e-02,1.680777,2.380952e-01
497,60,60,5.000000e-01,1.404093,1.619048e+00
498,60,60,2.500000e-01,1.680777,9.523810e-01
499,60,60,5.000000e-01,1.680777,1.904762e+00
500,60,60,2.500000e-01,1.404093,8.095238e-01
501,60,60,1.250000e-01,1.680777,4.761905e-01
502,60,60,6.250000e-02,1.680777,2.380952e-01
503,60,60,5.000000e-01,1.404093,1.619048e+00
504,60,60,2.500000e-01,1.680777,9.523810e-01
505,60,60,5.000000e-01,1.680777,1.904762e+00
506,60,60,2.500000e-01,1.404093,8.095238e-01
507,60,60,1.250000e-01,1.680777,4.761905e-01
508,60,60,6.250000e-02,1.680777,2.380952e-01
509,60,60,5.000000e-01,1.404093,1.619048e+00
510,60,60,2.500000e-01,1.680777,9.523810e-01
511,60,60,5.000000e-01,1.680777,1.904762e+00
512,60,60,2.500000e-01,1.404093,8.095238e-01
513,60,60,1.250000e-01,1.680777,4.761905e-01
514,60,60,6.250000e-02,1.680777,2.380952e-01
515,60,60,5.000000e-01,1.404093,1.619048e+00
516,60,60,2.500000e-01,1.680777,9.523810e-01
517,60,60,5.000000e-01,1.680777,1.904762e+00
518,60,60,2.500000e-01,1.404093,8.095238e-01
519,60,60,1.250000e-01,1.680777,4.761905e-01
520,60,60,6.250000e-02,1.680777,2.380952e-01
521,60,60,5.000000e-01,1.404093,1.619048e+00
522,60,60,2.500000e-01,1.680777,9.523810e-01
523,60,60,5.000000e-01,1.680777,1.904762e+00
524,60,60,2.500000e-01,1.404093,8.095238e-01
525,60,60,1.250000e-01,1.680777,4.761905e-01
526,60,60,6.250000e-02,1.680777,2.380952e-01
527,60,60,5.000000e-01,1.404093,1.619048e+00
528,60,60,2.500000e-01,1.680777,9.523810e-01
529,60,60,5.000000e-01,1.680777,1.904762e+00
530,60,60,2.500000e-01,1.404093,8.095238e-01
531,60,60,1.250000e-01,1.680777,4.761905e-01
532,60,60,6.250000e-02,1.680777,2.380952e-01
533,60,60,5.000000e-01,1.404093,1.619048e+00
534,60,60,2.500000e-01,1.680777,9.523810e-01
535,60,60,5.000000e-01,1.680777,1.904762e+00
536,60,60,2.500000e-01,1.404093,8.095238e-01
537,60,60,1.250000e-01,1.680777,4.761905e-01
538,60,60,6.250000e-02,1.680777,2.380952e-01
539,60,60,5.000000e-01,1.404093,1.619048e+00
540,60,60,2.500000e-01,1.680777,9.523810e-01
541,60,60,5.000000e-01,1.680777,1.904762e+00
542,60,60,2.500000e-01,1.404093,8.095238e-01
543,60,60,1.250000e-01,1.680777,4.761905e-01
544,60,60,6.250000e-02,1.680777,2.380952e-01
545,60,60,5.000000e-01,1.404093,1.619048e+00
546,60,60,2.500000e-01,1.680777,9.523810e-01
547,60,60,5.000000e-01,1.680777,1.904762e+00
548,60,60,2.500000e-01,1.404093,8.095238e-01
549,60,60,1.250000e-01,1.680777,4.761905e-01
550,60,60,6.250000e-02,1.680777,2.380952e-01
551,60,60,5.000000e-01,1.404093,1.619048e+00
552,60,60,2.500000e-01,1.680777,9.523810e-01
553,60,60,5.000000e-01,1.680777,1.904762e+00
554,60,60,2.500000e-01,1.404093,8.095238e-01
555,60,60,1.250000e-01,1.680777,4.761905e-01
556,60,60,6.250000e-02,1.680777,2.380952e-01
557,60,60,5.000000e-01,1.404093,1.619048e+00
558,60,60,2.500000e-01,1.680777,9.523810e-01
559,60,60,5.000000e-01,1.680777,1.904762e+00
560,60,60,2.500000e-01,1.404093,8.095238e-01
561,60,60,1.250000e-01,1.680777,4.761905e-01
562,60,60,6.250000e-02,1.680777,2.380952e-01
563,60,60,5.000000e-01,1.404093,1.619048e+00
564,60,60,2.500000e-01,1.680777,9.523810e-01
565,60,60,5.000000e-01,1.680777,1.904762e+00
566,60,60,2.500000e-01,1.404093,8.095238e-01
567,60,60,1.250000e-01,1.680777,4.761905e-01
568,60,60,6.250000e-02,1.680777,2.380952e-01
569,60,60,5.000000e-01,1.404093,1.619048e+00
570,60,60,2.500000e-01,1.680777,9.523810e-01
571,60,60,5.000000e-01,1.680777,1.904762e+00
572,60,60,2.500000e-01,1.404093,8.095238e-01
573,60,60,1.250000e-01,1.680777,4.761905e-01
574,60,60,6.250000e-02,1.680777,2.380952e-01
575,60,60,5.000000e-01,1.404093,1.619048e+00
576,60,60,2.500000e-01,1.680777,9.523810e-01
577,60,60,5.000000e-01,1.680777,1.904762e+00
578,60,60,2.500000e-01,1.404093,8.095238e-01
579,60,60,1.250000e-01,1.680777,4.761905e-01
580,60,60,6.250000e-02,1.680777,2.380952e-01
581,60,60,5.000000e-01,1.404093,1.619048e+00
582,60,60,2.500000e-01,1.680777,9.523810e-01
583,60,60,5.000000e-01,1.680777,1.904762e+00
584,60,60,2.500000e-01,1.404093,8.095238e-01
585,60,60,1.250000e-01,1.680777,4.761905e-01
586,60,60,6.250000e-02,1.680777,2.380952e-01
587,60,60,5.000000e-01,1.404093,1.619048e+00
588,60,60,2.500000e-01,1.680777,9.523810e-01
589,60,60,5.000000e-01,1.680777,1.904762e+00
590,60,60,2.500000e-01,1.404093,8.095238e-01
591,60,60,1.250000e-01,1.680777,4.761905e-01
592,60,60,6.250000e-02,1.680777,2.380952e-01
593,60,60,5.000000e-01,1.404093,1.619048e+00
594,60,60,2.500000e-01,1.680777,9.523810e-01
595,60,60,5.000000e-01,1.680777,1.904762e+00
596,60,60,2.500000e-01,1.404093,8.095238e-01
597,60,60,1.250000e-01,1.680777,4.761905e-01
598,60,60,6.250000e-02,1.680777,2.380952e-01
599,60,60,5.000000e-01,1.404093,1.619048e+00
600,60,60,2.500000e-01,1.680777,9.523810e-01
601,60,60,5.000000e-01,1.680777,1.904762e+00
602,60,60,2.500000e-01,1.404093,8.095238e-01
603,60,60,1.250000e-01,1.680777,4.761905e-01
604,60,60,6.250000e-02,1.680777,2.380952e-01
605,60,60,5.000000e-01,1.404093,1.619048e+00
606,60,60,2.500000e-01,1.680777,9.523810e-01
607,60,60,5.000000e-01,1.680777,1.904762e+00
608,60,60,2.500000e-01,1.404093,8.095238e-01
609,60,60,1.250000e-01,1.680777,4.761905e-01
610,60,60,6.250000e-02,1.680777,2.380952e-01
611,60,60,5.000000e-01,1.404093,1.619048e+00
612,60,60,2.500000e-01,1.680777,9.523810e-01
613,60,60,5.000000e-01,1.680777,1.904762e+00
614,60,60,2.500000e-01,1.404093,8.095238e-01
615,60,60,1.250000e-01,1.680777,4.761905e-01
616,60,60,6.250000e-02,1.680777,2.380952e-01
617,60,60,5.000000e-01,1.404093,1.619048e+00
618,60,60,2.500000e-01,1.680777,9.523810e-01
619,60,60,5.000000e-01,1.680777,1.904762e+00
620,60,60,2.500000e-01,1.404093,8.095238e-01
621,60,60,1.250000e-01,1.680777,4.761905e-01
622,60,60,6.250000e-02,1.680777,2.380952e-01
623,60,60,5.000000e-01,1.404093,1.619048e+00
624,60,60,2.500000e-01,1.680777,9.523810e-01
625,60,60,5.000000e-01,1.680777,1.904762e+00
626,60,60,2.500000e-01,1.404093,8.095238e-01
627,60,60,1.250000e-01,1.680777,4.761905e-01
628,60,60,6.250000e-02,1.680777,2.380952e-01
629,60,60,5.000000e-01,1.404093,1.619048e+00
630,60,60,2.500000e-01,1.680777,9.523810e-01
631,60,60,5.000000e-01,1.680777,1.904762e+00
632,60,60,2.500000e-01,1.404093,8.095238e-01
633,60,60,1.250000e-01,1.680777,4.761905e-01
634,60,60,6.250000e-02,1.680777,2.380952e-01
635,60,60,5.000000e-01,1.404093,1.619048e+00
636,60,60,2.500000e-01,1.680777,9.523810e-01
637,60,60,5.000000e-01,1.680777,1.904762e+00
638,60,60,2.500000e-01,1.404093,8.095238e-01
639,60,60,1.250000e-01,1.680777,4.761905e-01
640,60,60,6.250000e-02,1.680777,2.380952e-01
641,60,60,5.000000e-01,1.404093,1.619048e+00
642,60,60,2.500000e-01,1.680777,9.523810e-01
643,60,60,5.000000e-01,1.680777,1.904762e+00
644,60,60,2.500000e-01,1.404093,8.095238e-01
645,60,60,1.250000e-01,1.680777,4.761905e-01
646,60,60,6.250000e-02,1.680777,2.380952e-01
647,60,60,5.000000e-01,1.404093,1.619048e+00
648,60,60,2.500000e-01,1.680777,9.523810e-01
649,60,60,5.000000e-01,1.680777,1.904762e+00
650,60,60,2.500000e-01,1.404093,8.095238e-01
651,60,60,1.250000e-01,1.680777,4.761905e-01
652,60,60,6.250000e-02,1.680777,2.380952e-01
653,60,60,5.000000e-01,1.404093,1.619048e+00
654,60,60,2.500000e-01,1.680777,9.523810e-01
655,60,60,5.000000e-01,1.680777,1.904762e+00
656,60,60,2.500000e-01,1.404093,8.095238e-01
657,60,60,1.250000e-01,1.680777,4.761905e-01
658,60,60,6.250000e-02,1.680777,2.380952e-01
659,60,60,5.000000e-01,1.404093,1.619048e+00
660,60,60,2.500000e-01,1.680777,9.523810e-01
661,60,60,5.000000e-01,1.680777,1.904762e+00
662,60,60,2.500000e-01,1.404093,8.095238e-01
663,60,60,1.250000e-01,1.680777,4.761905e-01
664,60,60,6.250000e-02,1.680777,2.380952e-01
665,60,60,5.000000e-01,1.404093,1.619048e+00
666,60,60,2.500000e-01,1.680777,9.523810e-01
667,60,60,5.000000e-01,1.680777,1.904762e+00
668,60,60,2.500000e-01,1.404093,8.095238e-01
669,60,60,1.250000e-01,1.680777,4.761905e-01
670,60,60,6.250000e-02,1.680777,2.380952e-01
671,60,60,5.000000e-01,1.404093,1.619048e+00
672,60,60,2.500000e-01,1.680777,9.523810e-01
673,60,60,5.000000e-01,1.680777,1.904762e+00
674,60,60,2.500000e-01,1.404093,8.095238e-01
675,60,60,1.250000e-01,1.680777,4.761905e-01
676,60,60,6.250000e-02,1.680777,2.380952e-01
677,60,60,5.000000e-01,1.404093,1.619048e+00
678,60,60,2.500000e-01,1.680777,9.523810e-01
679,60,60,5.000000e-01,1.680777,1.904762e+00
680,60,60,2.500000e-01,1.404093,8.095238e-01
681,60,60,1.250000e-01,1.680777,4.761905e-01
682,60,60,6.250000e-02,1.680777,2.380952e-01
683,60,60,5.000000e-01,1.404093,1.619048e+00
684,60,60,2.500000e-01,1.680777,9.523810e-01
685,60,60,5.000000e-01,1.680777,1.904762e+00
686,60,60,2.500000e-01,1.404093,8.095238e-01
687,60,60,1.250000e-01,1.680777,4.761905e-01
688,60,60,6.250000e-02,1.680777,2.380952e-01
689,60,60,5.000000e-01,1.404093,1.619048e+00
